radial_idx	distance	zh	rho	zdr	phi	sd_zdr	sd_phi	zh_qc	rho_qc	zdr_qc	phi_qc	phi_reg	kdp_lsf
147.0000	48.4500	nan	nan	-1.6250	65.0700	1.0457	11.4694	nan	nan	-1.6250	65.0700	70.9449	0.0000
147.0000	48.5250	9.0000	1.0300	-0.8125	85.3400	1.0414	11.3012	9.0000	1.0300	-0.8125	85.3400	70.9449	0.0000
147.0000	48.6000	9.5000	1.0200	-1.6875	95.7800	1.1829	10.5253	9.5000	1.0200	-1.6875	95.7800	70.9449	-0.0000
147.0000	48.6750	10.5000	0.9950	1.3750	73.4900	1.1749	12.4843	10.5000	0.9950	1.3750	73.4900	70.9449	-0.0000
147.0000	48.7500	11.0000	0.8150	-0.4375	83.1400	1.1695	12.3668	nan	nan	nan	nan	70.9449	0.0000
147.0000	48.8250	12.0000	0.8350	1.0000	83.3100	1.2570	12.9329	nan	nan	nan	nan	70.9449	0.0000
147.0000	48.9000	10.0000	0.8850	-1.5625	56.0700	1.0349	9.9490	nan	nan	nan	nan	70.9449	0.0000
147.0000	48.9750	12.5000	0.9250	0.8750	65.9200	0.9569	9.9845	12.5000	0.9250	0.8750	65.9200	70.9449	0.0000
147.0000	49.0500	14.0000	0.9300	1.4375	62.1800	0.9502	8.3733	14.0000	0.9300	1.4375	62.1800	70.9449	-0.0000
147.0000	49.1250	13.5000	0.9750	-0.1875	62.1900	0.9178	5.4752	13.5000	0.9750	-0.1875	62.1900	70.9449	0.0000
147.0000	49.2000	13.5000	0.9850	-0.1875	74.0700	0.9178	4.1631	13.5000	0.9850	-0.1875	74.0700	70.9449	0.0000
147.0000	49.2750	15.5000	1.0200	0.8125	64.1800	0.9045	4.1972	15.5000	1.0200	0.8125	64.1800	70.9449	-0.0000
147.0000	49.3500	18.0000	0.9950	-0.1875	70.5200	0.7307	3.6836	18.0000	0.9950	-0.1875	70.5200	70.9449	0.0000
147.0000	49.4250	14.0000	0.9500	-1.5625	68.9000	0.7734	2.8372	14.0000	0.9500	-1.5625	68.9000	70.9449	-0.0000
147.0000	49.5000	17.0000	0.9850	0.7500	68.8800	0.7972	2.5596	17.0000	0.9850	0.7500	68.8800	70.9449	0.0000
147.0000	49.5750	16.5000	1.0100	-0.2500	69.6300	0.7477	1.8804	16.5000	1.0100	-0.2500	69.6300	70.9449	0.0000
147.0000	49.6500	16.5000	0.9600	0.6250	71.8900	0.7528	2.8448	16.5000	0.9600	0.6250	71.8900	70.9449	0.0000
147.0000	49.7250	14.0000	1.0100	0.6250	65.3300	0.3748	3.4218	14.0000	1.0100	0.6250	65.3300	70.9449	0.0000
147.0000	49.8000	13.0000	1.0050	-0.1875	69.8900	0.6103	3.5736	13.0000	1.0050	-0.1875	69.8900	70.9449	-0.0000
147.0000	49.8750	18.0000	0.9800	0.3125	62.8200	0.5544	3.6547	18.0000	0.9800	0.3125	62.8200	70.9449	0.0000
147.0000	49.9500	16.5000	0.9750	0.1250	73.5700	0.5896	4.3561	16.5000	0.9750	0.1250	73.5700	70.9449	-0.0000
147.0000	50.0250	18.5000	0.9650	1.6875	71.8000	0.6103	4.1256	18.5000	0.9650	1.6875	71.8000	70.9449	-0.0000
147.0000	50.1000	18.5000	1.0100	0.2500	66.9900	0.6960	4.7732	18.5000	1.0100	0.2500	66.9900	70.9449	0.0000
147.0000	50.1750	17.0000	1.0100	-0.1250	76.0200	0.7361	4.3273	17.0000	1.0100	-0.1250	76.0200	70.9449	0.0000
147.0000	50.2500	18.0000	0.9400	-0.1875	67.4300	0.7300	4.1996	18.0000	0.9400	-0.1875	67.4300	70.9449	-0.0000
147.0000	50.3250	16.5000	0.9150	1.4375	62.9100	0.5992	4.1543	16.5000	0.9150	1.4375	62.9100	70.9449	0.0000
147.0000	50.4000	15.0000	0.9750	-0.1875	73.7100	0.5976	4.0314	15.0000	0.9750	-0.1875	73.7100	70.9449	-0.0000
147.0000	50.4750	16.0000	0.9700	0.2500	72.1000	0.6054	3.3244	16.0000	0.9700	0.2500	72.1000	70.9449	0.0000
147.0000	50.5500	17.5000	0.9650	1.0625	69.0400	0.6231	3.2349	17.5000	0.9650	1.0625	69.0400	70.9449	0.0000
147.0000	50.6250	18.5000	1.0200	0.3750	71.6500	0.4394	1.6275	18.5000	1.0200	0.3750	71.6500	70.9449	0.0000
147.0000	50.7000	19.5000	0.9650	-0.1875	70.1000	0.4125	1.9375	19.5000	0.9650	-0.1875	70.1000	70.9449	0.0000
147.0000	50.7750	19.0000	0.9900	-0.3125	71.1000	0.4128	1.9551	19.0000	0.9900	-0.3125	71.1000	70.9449	0.0000
147.0000	50.8500	23.0000	0.9900	0.3125	73.7900	0.2871	1.9681	23.0000	0.9900	0.3125	73.7900	70.9449	0.0000
147.0000	50.9250	22.0000	0.9900	0.1875	75.1500	0.3033	2.0320	22.0000	0.9900	0.1875	75.1500	70.9449	-0.0000
147.0000	51.0000	25.0000	0.9950	0.1875	71.0000	0.3059	1.9870	25.0000	0.9950	0.1875	71.0000	70.9449	0.0000
147.0000	51.0750	23.5000	0.9900	0.5625	75.2900	0.2372	2.6296	23.5000	0.9900	0.5625	75.2900	70.9449	0.0000
147.0000	51.1500	20.0000	0.9900	-0.2500	70.9300	0.2566	2.6539	20.0000	0.9900	-0.2500	70.9300	70.9449	-0.0000
147.0000	51.2250	19.5000	0.9600	0.4375	70.3800	0.3106	3.0453	19.5000	0.9600	0.4375	70.3800	70.9449	0.0000
147.0000	51.3000	17.0000	0.9750	0.2500	77.9500	0.3134	2.9621	17.0000	0.9750	0.2500	77.9500	70.9449	0.0000
147.0000	51.3750	15.5000	0.9600	-0.0625	74.5300	0.5756	6.8381	15.5000	0.9600	-0.0625	74.5300	70.9449	-0.0000
147.0000	51.4500	13.0000	0.9400	0.6875	77.9800	0.6424	8.6735	13.0000	0.9400	0.6875	77.9800	70.9449	0.0000
147.0000	51.5250	9.5000	0.9700	0.1250	77.3800	0.6380	15.9797	9.5000	0.9700	0.1250	77.3800	70.9449	0.0000
147.0000	51.6000	9.0000	0.9550	1.6250	57.2400	0.6069	16.1557	9.0000	0.9550	1.6250	57.2400	70.9449	-0.0000
147.0000	51.6750	nan	nan	1.6250	57.2400	0.5260	21.3574	nan	nan	1.6250	57.2400	70.9449	0.0000
147.0000	51.7500	11.0000	1.0450	0.8750	108.7400	0.8550	21.3917	11.0000	1.0450	0.8750	108.7400	70.9449	-0.0000
147.0000	51.8250	10.5000	1.0500	0.8125	68.3000	1.0246	21.3627	10.5000	1.0500	0.8125	68.3000	70.9449	0.0000
147.0000	51.9000	9.5000	0.9850	1.5000	114.4000	1.0643	18.7760	9.5000	0.9850	1.5000	114.4000	70.9449	0.0000
147.0000	51.9750	9.5000	0.7800	-0.8750	84.8600	0.9801	14.7503	nan	nan	nan	nan	70.9449	0.0000
147.0000	52.0500	nan	nan	-0.8750	84.8600	0.9358	12.6648	nan	nan	-0.8750	84.8600	70.9449	0.0000
147.0000	52.1250	nan	nan	-0.8750	84.8600	0.8311	10.3368	nan	nan	-0.8750	84.8600	70.9449	0.0000
147.0000	52.2000	nan	nan	-0.8750	84.8600	0.0000	0.0000	nan	nan	-0.8750	84.8600	70.9449	0.0000
147.0000	52.2750	nan	nan	-0.8750	84.8600	0.0000	0.0000	nan	nan	-0.8750	84.8600	70.9449	0.0000
147.0000	52.3500	nan	nan	-0.8750	84.8600	0.0000	0.0000	nan	nan	-0.8750	84.8600	70.9449	0.0000
147.0000	52.4250	nan	nan	-0.8750	84.8600	0.0000	0.0000	nan	nan	-0.8750	84.8600	70.9449	0.0000
147.0000	52.5000	nan	nan	-0.8750	84.8600	0.0000	0.0000	nan	nan	-0.8750	84.8600	70.9449	0.0000
147.0000	52.5750	nan	nan	-0.8750	84.8600	0.1094	6.0222	nan	nan	-0.8750	84.8600	70.9449	0.0000
147.0000	52.6500	nan	nan	-0.8750	84.8600	1.3421	5.9792	nan	nan	-0.8750	84.8600	70.9449	0.0000
147.0000	52.7250	nan	nan	-0.8750	84.8600	1.3337	7.7125	nan	nan	-0.8750	84.8600	70.9449	0.0000
147.0000	52.8000	11.0000	1.0500	-0.5625	67.6500	1.2966	7.7279	11.0000	1.0500	-0.5625	67.6500	70.9449	-0.0000
147.0000	52.8750	13.5000	0.9300	3.0000	79.9900	1.2579	7.2486	13.5000	0.9300	3.0000	79.9900	70.9449	0.0000
147.0000	52.9500	12.5000	1.0500	0.3750	66.7800	1.1834	6.5080	12.5000	1.0500	0.3750	66.7800	70.9449	0.0000
147.0000	53.0250	10.5000	1.0500	0.1875	71.3300	1.0658	4.2870	10.5000	1.0500	0.1875	71.3300	70.9449	-0.0000
147.0000	53.1000	16.0000	0.9900	0.8125	71.2800	1.1180	4.3534	16.0000	0.9900	0.8125	71.2800	70.9449	-0.0000
147.0000	53.1750	18.5000	0.9700	-0.1250	67.1300	0.5757	3.6362	18.5000	0.9700	-0.1250	67.1300	70.9449	-0.0000
147.0000	53.2500	20.5000	0.9600	0.3750	68.4800	0.5965	3.6496	20.5000	0.9600	0.3750	68.4800	70.9449	-0.0000
147.0000	53.3250	16.0000	0.9750	-0.8750	74.6800	0.6182	3.6230	16.0000	0.9750	-0.8750	74.6800	70.9449	0.0000
147.0000	53.4000	17.0000	0.9600	-0.7500	77.3000	0.5162	3.6631	17.0000	0.9600	-0.7500	77.3000	70.9449	-0.0000
147.0000	53.4750	20.5000	0.9950	0.5625	76.7000	0.5276	3.2779	20.5000	0.9950	0.5625	76.7000	70.9449	-0.0000
147.0000	53.5500	18.5000	1.0250	-0.5000	72.4400	0.4851	2.4887	18.5000	1.0250	-0.5000	72.4400	70.9449	-0.0000
147.0000	53.6250	19.5000	0.9850	-0.5625	70.6300	0.4412	2.5169	19.5000	0.9850	-0.5625	70.6300	70.9449	-0.0000
147.0000	53.7000	22.0000	0.9900	0.0625	77.5100	0.3820	2.2856	22.0000	0.9900	0.0625	77.5100	70.9449	0.0000
147.0000	53.7750	25.0000	0.9950	0.0625	72.9400	0.5745	2.8689	25.0000	0.9950	0.0625	72.9400	70.9449	-0.0000
147.0000	53.8500	18.5000	0.9650	0.1875	73.5100	0.5668	3.7531	18.5000	0.9650	0.1875	73.5100	70.9449	-0.0000
147.0000	53.9250	15.5000	0.9550	-0.3750	72.5000	0.5497	4.2656	15.5000	0.9550	-0.3750	72.5000	70.9449	-0.0000
147.0000	54.0000	12.0000	0.9600	1.2500	79.2900	0.5746	4.1910	12.0000	0.9600	1.2500	79.2900	70.9449	-0.0000
147.0000	54.0750	11.5000	0.7100	-0.4375	67.2100	0.5900	4.3681	nan	nan	nan	nan	70.9449	0.0000
147.0000	54.1500	nan	nan	-0.4375	67.2100	0.5873	4.3228	nan	nan	-0.4375	67.2100	70.9449	0.0000
147.0000	54.2250	nan	nan	-0.4375	67.2100	0.5905	4.2271	nan	nan	-0.4375	67.2100	70.9449	0.0000
147.0000	54.3000	nan	nan	-0.4375	67.2100	0.0000	0.0000	nan	nan	-0.4375	67.2100	70.9449	0.0000
147.0000	54.3750	nan	nan	-0.4375	67.2100	0.0000	0.0000	nan	nan	-0.4375	67.2100	70.9449	0.0000
147.0000	54.4500	nan	nan	-0.4375	67.2100	0.0000	0.0000	nan	nan	-0.4375	67.2100	70.9449	0.0000
147.0000	54.5250	nan	nan	-0.4375	67.2100	0.0000	0.0000	nan	nan	-0.4375	67.2100	70.9449	0.0000
147.0000	54.6000	nan	nan	-0.4375	67.2100	0.0000	0.0000	nan	nan	-0.4375	67.2100	70.9449	0.0000
147.0000	54.6750	nan	nan	-0.4375	67.2100	0.0000	0.0000	nan	nan	-0.4375	67.2100	70.9449	0.0000
147.0000	54.7500	nan	nan	-0.4375	67.2100	0.0000	0.0000	nan	nan	-0.4375	67.2100	70.9449	0.0000
147.0000	54.8250	nan	nan	-0.4375	67.2100	0.0000	0.0000	nan	nan	-0.4375	67.2100	70.9449	0.0000
147.0000	54.9000	nan	nan	-0.4375	67.2100	0.0000	0.0000	nan	nan	-0.4375	67.2100	70.9449	0.0000
147.0000	54.9750	nan	nan	-0.4375	67.2100	0.0000	0.0000	nan	nan	-0.4375	67.2100	70.9449	0.0000
147.0000	55.0500	nan	nan	-0.4375	67.2100	0.0437	0.8293	nan	nan	-0.4375	67.2100	70.9449	0.0000
147.0000	55.1250	nan	nan	-0.4375	67.2100	0.1873	1.9615	nan	nan	-0.4375	67.2100	70.9449	0.0000
147.0000	55.2000	nan	nan	-0.4375	67.2100	0.2409	2.0351	nan	nan	-0.4375	67.2100	70.9449	0.0000
147.0000	55.2750	14.0000	0.9150	-0.5625	69.5800	0.2409	2.0852	14.0000	0.9150	-0.5625	69.5800	70.9449	0.0000
147.0000	55.3500	17.0000	0.9950	0.0625	72.7000	0.2497	2.1406	17.0000	0.9950	0.0625	72.7000	70.9449	0.0000
147.0000	55.4250	14.0000	0.9750	-0.8125	70.5500	0.3391	2.2101	14.0000	0.9750	-0.8125	70.5500	70.9449	0.0000
147.0000	55.5000	18.5000	0.9700	-0.4375	71.3500	0.5162	2.1600	18.5000	0.9700	-0.4375	71.3500	70.9449	-0.0000
147.0000	55.5750	21.0000	0.9950	-0.6250	66.8600	0.5055	2.5697	21.0000	0.9950	-0.6250	66.8600	70.9449	0.0000
147.0000	55.6500	25.0000	1.0000	0.1875	72.6600	0.5055	2.6815	25.0000	1.0000	0.1875	72.6600	70.9449	0.0000
147.0000	55.7250	23.0000	0.9950	0.7500	73.7500	0.4367	2.7711	23.0000	0.9950	0.7500	73.7500	70.9449	-0.0000
147.0000	55.8000	22.5000	0.9950	-0.4375	75.6500	0.6939	4.3278	22.5000	0.9950	-0.4375	75.6500	70.9449	-0.0000
147.0000	55.8750	23.5000	0.9850	0.0625	74.1700	0.6077	3.3813	23.5000	0.9850	0.0625	74.1700	70.9449	0.0000
147.0000	55.9500	19.5000	0.9900	-0.1250	69.6800	0.7003	3.7280	19.5000	0.9900	-0.1250	69.6800	70.9449	0.0000
147.0000	56.0250	15.5000	0.9700	1.5625	81.6600	0.6976	3.8636	15.5000	0.9700	1.5625	81.6600	70.9449	-0.0000
147.0000	56.1000	21.0000	1.0100	0.3750	75.0900	0.6537	3.9617	21.0000	1.0100	0.3750	75.0900	70.9449	0.0000
147.0000	56.1750	19.0000	0.9600	1.3750	80.0600	0.6476	4.5876	19.0000	0.9600	1.3750	80.0600	70.9449	-0.0000
147.0000	56.2500	17.0000	0.9600	0.6875	72.3500	0.7008	3.6028	17.0000	0.9600	0.6875	72.3500	70.9449	-0.0000
147.0000	56.3250	17.5000	0.9850	-0.1875	78.0100	0.6747	5.8869	17.5000	0.9850	-0.1875	78.0100	70.9449	-0.0000
147.0000	56.4000	18.0000	0.9800	0.1250	83.0400	0.7038	6.6822	18.0000	0.9800	0.1250	83.0400	70.9449	-0.0000
147.0000	56.4750	13.5000	1.0250	1.7500	81.4700	0.6302	7.2902	13.5000	1.0250	1.7500	81.4700	70.9449	-0.0000
147.0000	56.5500	10.5000	0.9200	0.0000	92.0500	0.6218	5.7155	10.5000	0.9200	0.0000	92.0500	70.9449	0.0000
147.0000	56.6250	nan	nan	0.0000	92.0500	0.6066	4.4448	nan	nan	0.0000	92.0500	70.9449	0.0000
147.0000	56.7000	nan	nan	0.0000	92.0500	0.6124	3.7022	nan	nan	0.0000	92.0500	70.9449	0.0000
147.0000	56.7750	nan	nan	0.0000	92.0500	1.0935	16.3206	nan	nan	0.0000	92.0500	70.9449	0.0000
147.0000	56.8500	nan	nan	0.0000	92.0500	1.4070	16.0993	nan	nan	0.0000	92.0500	70.9449	0.0000
147.0000	56.9250	nan	nan	0.0000	92.0500	1.4334	16.4205	nan	nan	0.0000	92.0500	70.9449	0.0000
147.0000	57.0000	10.5000	0.9100	-3.1250	45.4100	1.6231	15.9548	10.5000	0.9100	-3.1250	45.4100	70.9449	0.0000
147.0000	57.0750	13.5000	0.9350	2.0625	85.6300	1.7067	15.0141	13.5000	0.9350	2.0625	85.6300	70.9449	-0.0000
147.0000	57.1500	12.5000	0.8250	0.6250	70.4200	1.7451	13.8848	nan	nan	nan	nan	70.9449	0.0000
147.0000	57.2250	14.0000	1.0250	-2.2500	73.9600	1.7556	11.9737	14.0000	1.0250	-2.2500	73.9600	70.9449	-0.0000
147.0000	57.3000	15.0000	0.8900	1.1250	77.6900	1.2251	8.3340	nan	nan	nan	nan	70.9449	0.0000
147.0000	57.3750	16.5000	1.0450	0.8125	66.9600	1.0403	6.3588	16.5000	1.0450	0.8125	66.9600	70.9449	-0.0000
147.0000	57.4500	13.0000	0.9300	0.4375	60.9500	1.0322	6.5784	13.0000	0.9300	0.4375	60.9500	70.9449	-0.0000
147.0000	57.5250	nan	nan	0.4375	60.9500	0.2541	5.8847	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	57.6000	nan	nan	0.4375	60.9500	0.1312	2.1031	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	57.6750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	57.7500	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	57.8250	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	57.9000	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	57.9750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	58.0500	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	58.1250	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	58.2000	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	58.2750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	58.3500	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	58.4250	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	58.5000	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	58.5750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	58.6500	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	58.7250	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	58.8000	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	58.8750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	58.9500	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	59.0250	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	59.1000	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	59.1750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	59.2500	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	59.3250	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	59.4000	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	59.4750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	59.5500	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	59.6250	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	59.7000	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	59.7750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	59.8500	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	59.9250	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	60.0000	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	60.0750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	60.1500	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	60.2250	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	60.3000	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	60.3750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	60.4500	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	60.5250	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	60.6000	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	60.6750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	60.7500	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	60.8250	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	60.9000	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	60.9750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	61.0500	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	61.1250	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	61.2000	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	61.2750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	61.3500	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	61.4250	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	61.5000	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	61.5750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	61.6500	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	61.7250	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	61.8000	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	61.8750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	61.9500	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	62.0250	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	62.1000	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	62.1750	nan	nan	0.4375	60.9500	0.0000	0.0000	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	62.2500	nan	nan	0.4375	60.9500	0.2843	2.5685	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	62.3250	nan	nan	0.4375	60.9500	1.0619	8.1131	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	62.4000	nan	nan	0.4375	60.9500	1.0392	7.9255	nan	nan	0.4375	60.9500	70.9449	0.0000
147.0000	62.4750	13.5000	0.9450	-0.3750	68.2900	1.0452	7.6775	13.5000	0.9450	-0.3750	68.2900	70.9449	0.6065
147.0000	62.5500	12.5000	0.9950	-2.6250	84.2000	1.0976	7.3190	12.5000	0.9950	-2.6250	84.2000	71.6975	0.6280
147.0000	62.6250	16.5000	1.0000	-0.3750	64.8600	1.0699	6.8259	16.5000	1.0000	-0.3750	64.8600	71.6975	0.6477
147.0000	62.7000	19.5000	0.9900	0.5000	67.9100	0.9965	6.3931	19.5000	0.9900	0.5000	67.9100	71.6975	0.6657
147.0000	62.7750	18.0000	1.0000	-1.5625	69.8200	1.1147	6.7938	18.0000	1.0000	-1.5625	69.8200	71.6975	0.6820
147.0000	62.8500	18.0000	0.9900	0.1875	73.0000	0.7067	5.4706	18.0000	0.9900	0.1875	73.0000	72.9300	0.6965
147.0000	62.9250	18.0000	0.9450	-0.4375	79.1800	0.7067	4.4303	18.0000	0.9450	-0.4375	79.1800	72.9300	0.7092
147.0000	63.0000	17.5000	1.0200	0.7500	81.3400	0.6605	4.1305	17.5000	1.0200	0.7500	81.3400	72.9300	0.7203
147.0000	63.0750	19.0000	0.9450	-0.3125	72.9400	0.5405	4.0148	19.0000	0.9450	-0.3125	72.9400	72.9300	0.7296
147.0000	63.1500	18.5000	1.0250	-0.3750	74.1000	0.5664	4.3747	18.5000	1.0250	-0.3750	74.1000	72.9300	0.7371
147.0000	63.2250	16.0000	0.9550	-0.6250	80.5600	0.7599	4.2359	16.0000	0.9550	-0.6250	80.5600	72.9300	0.7429
147.0000	63.3000	12.0000	0.8950	-1.0625	70.3900	1.1125	5.1959	nan	nan	nan	nan	72.9300	0.0000
147.0000	63.3750	nan	nan	-1.0625	70.3900	1.1099	5.6993	nan	nan	-1.0625	70.3900	72.9300	0.0000
147.0000	63.4500	13.0000	1.0100	1.0000	77.8000	1.2080	16.8041	13.0000	1.0100	1.0000	77.8000	72.9300	0.7500
147.0000	63.5250	14.5000	0.9500	2.1875	63.2900	1.1460	16.7756	14.5000	0.9500	2.1875	63.2900	72.9300	0.7489
147.0000	63.6000	11.5000	1.0500	0.2500	66.0600	1.0281	18.4778	11.5000	1.0500	0.2500	66.0600	72.9300	0.7460
147.0000	63.6750	12.5000	0.5850	1.5625	116.6700	0.9870	19.1462	nan	nan	nan	nan	72.9300	0.0000
147.0000	63.7500	14.5000	0.9450	0.3125	76.0300	1.0242	19.4177	14.5000	0.9450	0.3125	76.0300	72.9300	0.7350
147.0000	63.8250	13.0000	0.8100	-0.3125	54.8400	0.8104	19.0666	nan	nan	nan	nan	72.9300	0.0000
147.0000	63.9000	11.5000	0.9500	-0.8750	60.4700	1.4043	18.5217	11.5000	0.9500	-0.8750	60.4700	72.9300	0.7171
147.0000	63.9750	16.0000	0.9450	1.4375	83.3600	1.2768	10.6427	16.0000	0.9450	1.4375	83.3600	75.8745	0.7056
