dis_mid,kdp_abs_diff,reg_kdp_abs_diff,kdp_lsf_abs_diff
41.55,173.93333333333294,0.0,6.2509794188476586e-15
41.625,149.33333333332763,0.0,0.0
41.7,39.73333333333159,0.0,3.5172044750878884e-16
41.775,44.666666666664796,0.0,2.4563330140218118e-15
41.85,2.066666666662414,0.0,1.5817296241399149e-15
41.925,141.33333333333215,0.0,1.2263238373906856e-15
42.0,99.39999999999617,0.0,0.0
42.075,48.20000000000302,0.0,5.2244555007605666e-15
42.15,169.13333333333176,0.0,4.008092005704516e-15
42.225,256.40000000000344,0.0,1.2163634950560498e-15
42.3,231.20000000000437,0.0,0.0
42.375,119.99999999999544,0.0,5.165856754882611e-16
42.4875,2.0888888888872152,0.0,5.165856754882611e-16
42.6375,137.7111111111074,0.0,0.0
42.75,60.79999999999778,0.0,0.0
42.88125,216.34999999999388,0.0,0.0
43.06875,6.350000000001835,0.0,0.0
43.40625,37.422222222220796,0.0,1.3459067950163418e-15
43.893750000000004,53.555555555558506,0.0,3.4038733613153013e-16
44.175,24.00000000000403,0.0,1.0055194588848117e-15
44.30625,54.866666666665836,0.0,4.98961000135551e-16
44.49375,119.59999999999667,0.0,4.98961000135551e-16
44.625,169.73333333332687,0.0,5.614476629863953e-15
44.7,79.39999999999723,0.0,1.1710338120049426e-15
44.775,29.999999999998586,0.0,1.1625736621832436e-15
44.85,29.86666666666518,0.0,1.136768744541505e-15
44.925,21.133333333332157,0.0,2.6214569950017126e-15
45.0,34.26666666666537,0.0,2.114944024977414e-15
45.075,176.66666666667106,0.0,7.800818440958677e-15
45.15,282.866666666667,0.0,7.814441550695763e-15
45.225,391.13333333334003,0.0,1.6148104958248628e-15
45.3,277.2666666666777,0.0,5.5123123162807506e-15
45.375,9.066666666666315,0.0,0.0
45.45,112.80000000000084,0.0,1.9358991265845383e-15
45.525,92.8000000000016,0.0,1.9358991265845383e-15
45.6,25.466666666664388,0.0,0.0
45.675,198.6666666666605,0.0,0.0
45.75,255.66666666665702,0.0,2.2437516968386035e-15
45.825,17.40000000000765,0.0,1.4437221891794522e-15
45.9,37.93333333332356,0.0,8.000295076591514e-16
45.975,209.19999999999993,0.0,0.0
46.05,101.33333333333738,0.0,0.0
46.125,62.59999999999758,0.0,5.72277994358192e-15
46.2,196.53333333333677,0.0,5.72277994358192e-15
46.275,135.00000000000574,0.0,0.0
46.35,51.266666666667675,0.0,0.0
46.425,40.86666666666815,0.0,3.158794881389979e-16
46.5,7.13333333333311,0.0,3.158794881389979e-16
46.575,113.73333333333959,0.0,3.778356366478902e-15
